word,emotion,condition
adhésif,anger,0
Adieu,anger,0
adipeux,anger,0
proximité,anger,0
adjacent,anger,0
adjectif,anger,0
attenant,anger,0
ajourner,anger,0
ajournement,anger,0
juger,anger,0
arbitrage,anger,0
auxiliaire,anger,0
régler,anger,0
ajustement,anger,0
adjuvant,anger,0
administrer,anger,0
administration,anger,0
administratif,anger,0
admirable,anger,0
amiral,anger,0
amirauté,anger,0
admiration,anger,0
admirer,anger,0
admirateur,anger,0
recevabilité,anger,0
admissible,anger,0
admission,anger,0
admettre,anger,0
admission,anger,0
admis,anger,0
admettant,anger,0
mélange,anger,0
admonition,anger,0
ado,anger,0
adobe,anger,0
adolescence,anger,0
adolescente,anger,0
adopter,anger,0
adoption,anger,0
adorable,anger,0
adoration,anger,0
adorer,anger,0
orner,anger,0
ornement,anger,0
à la dérive,anger,0
adulte,anger,0
frelaté,anger,0
adultère,anger,0
avance,anger,0
Avancée,anger,0
avancement,anger,0
avancer,anger,0
avantage,anger,0
avantageux,anger,0
avènement,anger,0
aventure,anger,0
aventurier,anger,0
aventureux,anger,0
adversaire,anger,1
négatif,anger,1
adversité,anger,1
afficher,anger,0
publicité,anger,0
conseils,anger,0
conseillé,anger,0
conseiller,anger,0
informé,anger,0
avis,anger,0
conseiller,anger,0
plaidoyer,anger,1
avocat,anger,0
égide,anger,0
aération,anger,0
aérien,anger,0
aérodrome,anger,0
aérodynamique,anger,0
aéronautiques,anger,0
avion,anger,0
esthétique,anger,0
esthétique,anger,0
étiologie,anger,0
au loin,anger,0
affable,anger,0
aventure,anger,0
affectant,anger,0
affection,anger,0
affections,anger,0
affiche,anger,0
déclaration sous serment,anger,0
affilié,anger,0
affiliation,anger,0
affinité,anger,0
affirmer,anger,0
affirmation,anger,0
affirmative,anger,0
affirmativement,anger,0
affixe,anger,0
affliger,anger,0
affligé,anger,0
affliction,anger,0
richesse,anger,0
affluent,anger,0
s'offrir,anger,0
affront,anger,1
un champ,anger,0
avant,anger,0
susmentionné,anger,0
précité,anger,0
peur,anger,0
de nouveau,anger,0
à l'arrière,anger,0
conséquences,anger,1
après midi,anger,0
arrière-goût,anger,0
après coup,anger,0
aga,anger,0
agate,anger,0
âge,anger,0
vieilli,anger,0
agence,anger,0
agent,anger,0
une agglomération,anger,0
aggravé,anger,1
aggravant,anger,1
aggravation,anger,1
agrégat,anger,0
agrégation,anger,0
agression,anger,1
agressif,anger,1
agresseur,anger,1
atterré,anger,0
agile,anger,0
agilité,anger,0
agité,anger,1
agitation,anger,1
agnostique,anger,0
depuis,anger,0
angoissant,anger,0
agonie,anger,1
Je suis d'accord,anger,0
agréable,anger,0
convenu,anger,0
être d'accord,anger,0
accord,anger,0
agricole,anger,0
agriculture,anger,0
échoué,anger,0
eau,anger,0
en avant,anger,0
aide,anger,0
aider,anger,0
tout,anger,0
malade,anger,0
maladie,anger,0
objectif,anger,0
sans but,anger,0
air,anger,0
airbag,anger,0
pont aérien,anger,0
Compagnie aérienne,anger,0
aviateur,anger,0
avion,anger,0
aéroport,anger,0
des airs,anger,0
dirigeable,anger,0
allée,anger,0
ait,anger,0
entrouvert,anger,0
proche,anger,0
albâtre,anger,0
alarme,anger,0
alarmant,anger,0
aube,anger,0
album,anger,0
alchimie,anger,0
de l'alcool,anger,0
alcoolisme,anger,1
alcôve,anger,0
alerte,anger,0
vigilance,anger,0
alertes,anger,0
luzerne,anger,0
algèbre,anger,0
algébrique,anger,0
algorithme,anger,0
alibi,anger,0
extraterrestre,anger,0
aliéner,anger,1
aliéné,anger,0
aliénation,anger,1
une lumière,anger,0
aligné,anger,0
alignement,anger,0
ressemblent,anger,0
alimentation,anger,0
pension,anger,0
aliquote,anger,0
vivant,anger,0
alcali,anger,0
alcaloïdes,anger,0
apaiser,anger,0
allégation,anger,1
alléguer,anger,0
allégué,anger,0
allégeance,anger,0
allégorique,anger,0
allégorie,anger,0
allegro,anger,0
soulager,anger,0
allégement,anger,0
ruelle,anger,0
Alliance,anger,0
allié,anger,0
alligator,anger,0
allouer,anger,0
allocation,anger,0
attribuer,anger,0
attribution,anger,0
admissible,anger,0
allocation,anger,0
autorisé,anger,0
alliage,anger,0
séduire,anger,0
séduisant,anger,0
allusion,anger,0
alluvial,anger,0
allié,anger,0
almanach,anger,0
tout-puissant,anger,0
en haut,anger,0
aloha,anger,0
aux côtés de,anger,0
distant,anger,0
à haute voix,anger,0
alphabet,anger,0
alphabétique,anger,0
autel,anger,0
modifier,anger,0
altération,anger,0
altercation,anger,1
altéré,anger,0
alterner,anger,0
alternative,anger,0
altitude,anger,0
alto,anger,0
tout à fait,anger,0
ancien élève,anger,0
alvéolaire,anger,0
amalgame,anger,0
fusion,anger,0
amasser,anger,0
amateur,anger,0
étonner,anger,0
stupéfaction,anger,0
étonnamment,anger,0
ambassadeur,anger,0
ambre,anger,0
ambiant,anger,0
ambiguïté,anger,0
ambiguë,anger,0
portée,anger,0
ambition,anger,0
ambitieux,anger,0
ambulance,anger,0
embuscade,anger,1
améliorer,anger,0
amen,anger,0
docile,anger,0
modifier,anger,0
amendement,anger,0
amende,anger,0
aménité,anger,0
améthyste,anger,0
aimable,anger,0
amical,anger,0
parmi,anger,0
au milieu de,anger,0
ammoniac,anger,0
munition,anger,0
amnésie,anger,0
amnistie,anger,0
amorphe,anger,0
amortissement,anger,0
montant,anger,0
amour,anger,0
esperluette,anger,0
amphétamines,anger,0
amphibie,anger,0
amphibie,anger,0
amphithéâtre,anger,0
amplification,anger,0
amplifier,anger,0
amplitude,anger,0
amplement,anger,0
amputation,anger,0
amulette,anger,0
amuser,anger,0
amusé,anger,0
amusement,anger,0
amusant,anger,0
Ana,anger,0
anaconda,anger,0
anesthésie,anger,0
anesthésique,anger,0
anal,anger,0
analgésique,anger,0
analogue,anger,0
analogue,anger,0
analogie,anger,0
une analyse,anger,0
analyste,anger,0
analytique,anger,0
analyser,anger,0
analyseur,anger,0
anarchisme,anger,1
anarchiste,anger,1
anarchie,anger,1
anastomose,anger,0
anathème,anger,1
anatomique,anger,0
anatomie,anger,0
ancêtre,anger,0
ancestral,anger,0
ascendance,anger,0
ancre,anger,0
ancrage,anger,0
ancien,anger,0
auxiliaire,anger,0
androgène,anger,0
anémone,anger,0
un nouveau,anger,0
ange,anger,0
angélique,anger,0
colère,anger,1
angine,anger,0
angiographie,anger,0
angle,anger,0
pêche à la ligne,anger,0
fâché,anger,1
angoisse,anger,1
angulaire,anger,0
anhydre,anger,0
animal,anger,0
animer,anger,0
Animé,anger,0
animation,anger,0
animosité,anger,1
animus,anger,1
la cheville,anger,0
annales,anger,0
annexe,anger,0
annexion,anger,0
annexe,anger,0
annihiler,anger,1
anéanti,anger,1
annihilation,anger,1
annoter,anger,0
annotation,anger,0
annoncer,anger,0
annonce,anger,0
ennuyer,anger,1
contrariété,anger,1
énervant,anger,1
rente,anger,0
annuler,anger,0
annulaire,anger,0
annulation,anger,0
anneau,anger,0
onction,anger,0
anormal,anger,0
anomalie,anger,0
anon,anger,0
anonyme,anger,0
réponse,anger,0
responsable,anger,0
répondre,anger,0
fourmi,anger,0
antagonisme,anger,1
antagoniste,anger,1
antagoniste,anger,1
avant,anger,0
antécédent,anger,0
antilope,anger,0
antenne,anger,0
antérieur,anger,0
hymne,anger,0
anthologie,anger,0
anthrax,anger,0
anthropologie,anger,0
antibiotique,anger,0
antibiotiques,anger,0
Antéchrist,anger,1
anticipation,anger,0
anticipatif,anger,0
antidote,anger,0
antifongique,anger,0
antimoine,anger,0
antipathie,anger,1
antiquaire,anger,0
vieilli,anger,0
antique,anger,0
antiquité,anger,0
antiseptique,anger,0
antisocial,anger,1
antithèse,anger,1
antithétique,anger,0
antiviral,anger,0
ramure,anger,0
enclume,anger,0
anxiété,anger,1
anxieux,anger,0
aorte,anger,0
un rythme,anger,0
Apache,anger,0
appartement,anger,0
apathique,anger,0
apathie,anger,0
singe,anger,0
ouverture,anger,0
sommet,anger,0
puceron,anger,0
un morceau,anger,0
aplomb,anger,0
apocalyptique,anger,0
apologétique,anger,0
apologiste,anger,0
s'excuser,anger,0
excuses,anger,0
apostasie,anger,0
apostat,anger,0
apôtre,anger,0
apostolique,anger,0
apostrophe,anger,0
épouvantable,anger,0
appareil,anger,0
vêtements,anger,0
Apparemment,anger,0
apparition,anger,0
appel,anger,0
apparence,anger,0
apaiser,anger,0
appelant,anger,0
ajouter,anger,0
appendice,anger,0
appendicite,anger,0
annexe,anger,0
appétit,anger,0
apéritif,anger,0
applaudissements,anger,0
Pomme,anger,0
appareil,anger,0
appareils électroménagers,anger,0
applicabilité,anger,0
en vigueur,anger,0
demandeur,anger,0
application,anger,0
appliquer,anger,0
nommer,anger,0
rendez-vous,anger,0
rendez-vous,anger,0
répartir,anger,0
répartition,anger,0
évaluer,anger,0
appréciable,anger,0
appréciation,anger,0
appréhender,anger,0
appréhension,anger,0
inquiet,anger,0
apprenti,anger,0
apprentissage,anger,0
approcher,anger,0
approchant,anger,0
approbation,anger,0
appropriation,anger,0
approbation,anger,0
approuver,anger,0
approuvant,anger,0
approximatif,anger,0
approximativement,anger,0
se rapprochant,anger,0
approximation,anger,0
accessoires,anger,0
tablier,anger,0
apte,anger,0
aptitude,anger,0
aqua,anger,0
bleu vert,anger,0
aquarium,anger,0
aquatique,anger,0
aqueduc,anger,0
aqueux,anger,0
arable,anger,0
arbitre,anger,0
arbitrer,anger,0
arbitrage,anger,0
arbitre,anger,0
tonnelle,anger,0
arc,anger,0
arcade,anger,0
cambre,anger,0
archéologique,anger,0
archéologue,anger,0
archéologie,anger,0
archaïque,anger,0
archevêque,anger,0
arqué,anger,0
archer,anger,0
tir à l'arc,anger,0
archétype,anger,0
archipel,anger,0
architecte,anger,0
architecture,anger,0
archive,anger,0
Arctique,anger,0
ardent,anger,0
ardeur,anger,0
difficile,anger,0
Région,anger,0
arène,anger,0
aréole,anger,0
argent,anger,0
se disputer,anger,1
dispute,anger,1
argumentation,anger,1
argumentatif,anger,0
arguments,anger,1
aride,anger,0
aristocratie,anger,0
aristocrate,anger,0
aristocratique,anger,0
arithmétique,anger,0
arche,anger,0
bras,anger,0
armada,anger,0
armement,anger,1
armements,anger,0
armature,anger,0
armé,anger,1
armure,anger,0
blindé,anger,0
arsenal,anger,0
les bras,anger,0
armée,anger,0
arôme,anger,0
éveil,anger,0
susciter,anger,0
accusation,anger,1
organiser,anger,0
arrangé,anger,0
arrangement,anger,0
déployer,anger,0
arrérages,anger,0
arrêter,anger,0
Arrivées,anger,0
arriver,anger,0
arrogance,anger,0
arrogant,anger,1
La Flèche,anger,0
arsenal,anger,0
arsenic,anger,0
incendie criminel,anger,1
art,anger,0
artère,anger,0
astucieux,anger,0
arthropode,anger,0
artichaut,anger,0
article,anger,0
des articles,anger,0
articuler,anger,0
articulation,anger,0
artifice,anger,0
artillerie,anger,0
artisan,anger,0
artiste,anger,0
artiste,anger,0
artistique,anger,0
artistes,anger,0
monter,anger,0
ascendant,anger,0
ascension,anger,0
ascension,anger,0
vérifier,anger,0
constaté,anger,0
ascétique,anger,0
cendre,anger,0
honteux,anger,0
cendres,anger,0
endormi,anger,0
aspic,anger,0
aspartame,anger,0
aspect,anger,0
aspects,anger,0
asphalte,anger,0
aspiration,anger,0
aspirer,anger,0
en herbe,anger,0
cul,anger,0
assaillir,anger,1
agresseur,anger,1
assassin,anger,1
assassiner,anger,1
assassinat,anger,1
assaut,anger,1
essai,anger,0
assemblage,anger,0
assembler,anger,0
assemblé,anger,0
Assemblée,anger,0
assentiment,anger,0
affirmer,anger,0
affirmer,anger,0
affirmation,anger,0
évaluer,anger,0
évaluation,anger,0
assesseur,anger,0
des atouts,anger,0
Connard,anger,1
attribuer,anger,0
cessionnaire,anger,0
mission,anger,0
assimiler,anger,0
assimilation,anger,0
aider,anger,0
assistance,anger,0
assistant,anger,0
associé,anger,0
association,anger,0
assorti,anger,0
assortiment,anger,0
apaiser,anger,0
assumé,anger,0
en supposant,anger,0
supposition,anger,0
assurance,anger,0
assurer,anger,0
assuré,anger,0
assurément,anger,0
astérisque,anger,0
astéroïdes,anger,0
astigmatisme,anger,0
étonnamment,anger,0
étonnement,anger,0
astral,anger,0
égaré,anger,0
astringent,anger,0
astrologue,anger,0
astrologie,anger,0
astronaute,anger,0
astronome,anger,0
astronomie,anger,0
astucieux,anger,0
en morceaux,anger,0
asile,anger,0
asymétrique,anger,0
asymétrie,anger,0
asymptotique,anger,0
atelier,anger,0
athéisme,anger,0
athée,anger,0
athérosclérose,anger,0
athlète,anger,0
athlétique,anger,0
athlétisme,anger,0
athlétisme,anger,0
atlas,anger,0
atmosphère,anger,0
atmosphérique,anger,0
atoll,anger,0
atome,anger,0
atomique,anger,0
expier,anger,0
expiation,anger,0
atrium,anger,0
atroce,anger,1
atrocité,anger,1
atrophie,anger,0
joindre,anger,0
attachement,anger,0
attaque,anger,1
attaquer,anger,1
atteindre,anger,0
réalisable,anger,0
réalisation,anger,0
tentative,anger,0
présence,anger,0
préposé,anger,0
attention,anger,0
attentif,anger,0
atténuer,anger,0
atténué,anger,0
atténuation,anger,0
attester,anger,0
attestation,anger,0
grenier,anger,0
tenue,anger,0
attitude,anger,0
avocat,anger,1
attraction,anger,0
attraction,anger,0
attribuable,anger,0
attribut,anger,0
attribution,anger,0
usure,anger,0
auburn,anger,0
enchères,anger,0
commissaire-priseur,anger,0
audacieux,anger,0
audace,anger,0
audible,anger,0
spectateurs,anger,0
Audit,anger,0
audition,anger,0
Auditeur,anger,0
salle,anger,0
auditif,anger,0
rien,anger,0
augmenter,anger,0
augmentation,anger,0
août,anger,0
tante,anger,0
aura,anger,0
aurore,anger,0
auspices,anger,0
de bon augure,anger,0
austère,anger,0
austérité,anger,0
authentique,anger,0
authentifier,anger,0
authentification,anger,0
authenticité,anger,0
auteur,anger,0
faisant autorité,anger,0
autorité,anger,0
autorisation,anger,0
autoriser,anger,0
autorisé,anger,0
paternité,anger,0
auto,anger,0
autobiographie,anger,0
autocratique,anger,0
un autographe,anger,0
automatique,anger,0
voiture,anger,0
autonomie,anger,0
autopsie,anger,0
l'automne,anger,0
auxiliaire,anger,0
profiter,anger,0
avalanche,anger,0
avarice,anger,1
avatar,anger,0
vengeur,anger,1
rue,anger,0
moyen,anger,0
moyen,anger,0
averse,anger,1
aversion,anger,1
éviter,anger,0
volière,anger,0
aviation,anger,0
aviateur,anger,0
avide,anger,0
Avocat,anger,0
éviter de,anger,0
évitement,anger,0
éviter,anger,0
attendre,anger,0
éveillé,anger,0
éveiller,anger,0
décerner,anger,0
admiration,anger,0
terrible,anger,1
maladresse,anger,0
store,anger,0
de travers,anger,0
axial,anger,0
axiome,anger,0
axiomatique,anger,0
axe,anger,0
essieu,anger,0
ouais,anger,0
toujours,anger,0
azimut,anger,0
Azur,anger,0
babiller,anger,0
babillage,anger,0
babouin,anger,0
bébé,anger,0
Baby-sitter,anger,0
baccalauréat,anger,0
baccara,anger,0
bachelier,anger,0
retour,anger,0
colonne vertébrale,anger,1
bailleur de fonds,anger,0
retour de flamme,anger,0
jacquet,anger,0
Contexte,anger,0
Tractopelle,anger,0
randonneur,anger,0
revenir en arrière,anger,0
en arrière,anger,0
en arrière,anger,0
marigot,anger,0
bactéries,anger,0
bactérie,anger,0
mal,anger,1
badge,anger,0
blaireau,anger,1
mal,anger,0
méchanceté,anger,1
baffle,anger,0
sac,anger,0
bagages,anger,0
bouffant,anger,0
cornemuse,anger,0
caution,anger,0
huissier,anger,0
appât,anger,0
cuire,anger,0
pâtisserie,anger,0
pâtisserie,anger,0
bal,anger,0
solde,anger,0
équilibré,anger,0
balcon,anger,0
chauve,anger,0
balle,anger,0
rechigner,anger,0
Balle,anger,0
ballade,anger,0
ballast,anger,0
ballet,anger,0
ballon,anger,0
bulletin de vote,anger,0
salle de bal,anger,0
baume,anger,0
embaumé,anger,0
baume,anger,0
balsamique,anger,0
interdire,anger,0
banane,anger,0
bande,anger,0
bandage,anger,0
bandit,anger,0
train en marche,anger,0
fléau,anger,1
pan,anger,1
pétard,anger,1
bannir,anger,1
banni,anger,1
bannissement,anger,1
banjo,anger,0
banque,anger,0
banquier,anger,0
faillite,anger,0
la faillite,anger,1
bannière,anger,0
banquet,anger,0
banshee,anger,1
plaisanter,anger,0
Baptême,anger,0
de baptême,anger,0
bar,anger,0
barbillon,anger,1
barbare,anger,0
barbare,anger,1
barbarisme,anger,0
barbecue,anger,0
barbelé,anger,0
barde,anger,0
à cru,anger,0
pieds nus,anger,0
à peine,anger,0
vomir,anger,0
aubaine,anger,0
barge,anger,0
baryton,anger,0
écorce,anger,1
Grange,anger,0
barney,anger,0
baromètre,anger,0
baron,anger,0
baroque,anger,0
caserne,anger,0
barré,anger,0
baril,anger,0
Dénudé,anger,0
barricade,anger,0
barrière,anger,1
sauf,anger,0
avocat,anger,0
brouette,anger,0
barman,anger,0
troc,anger,0
base,anger,0
base-ball,anger,0
plinthe,anger,0
sans fondement,anger,0
sous-sol,anger,0
Basilique,anger,0
bassin,anger,0
base,anger,0
se prélasser,anger,0
corbeille,anger,0
basket,anger,0
basse,anger,0
basse,anger,0
basson,anger,0
bâtard,anger,0
bastion,anger,1
chauve souris,anger,0
lot,anger,0
mise en lots,anger,0
battre,anger,0
bain,anger,0
baigner,anger,0
salle de bains,anger,0
bathymétrie,anger,0
bâton,anger,0
bataillon,anger,1
Battre,anger,1
battu,anger,0
la batterie,anger,1
bataille,anger,1
combattu,anger,1
champ de bataille,anger,0
paillard,anger,0
la baie,anger,0
baïonnette,anger,1
bayou,anger,0
bazar,anger,0
plage,anger,0
balise,anger,0
perle,anger,0
perles,anger,0
perles,anger,0
beagle,anger,0
le bec,anger,0
gobelet,anger,0
rayonner,anger,0
radieux,anger,0
ours,anger,1
barbe,anger,0
barbu,anger,0
porteur,anger,0
palier,anger,0
roulements,anger,0
baissier,anger,1
la bête,anger,1
bestial,anger,0
battre,anger,0
battement,anger,1
beau,anger,0
embellissement,anger,0
belle,anger,0
embellir,anger,0
beauté,anger,0
beck,anger,0
faire signe,anger,0
lit,anger,0
literie,anger,0
substrat rocheux,anger,0
chambre,anger,0
heure du coucher,anger,0
abeille,anger,1
bœuf,anger,0
ruche,anger,0
Bière,anger,0
cire d'abeille,anger,0
scarabée,anger,0
arriver à,anger,0
convenable,anger,0
se lier d'amitié,anger,0
mendier,anger,0
mendiant,anger,0
mendicité,anger,0
commencer,anger,0
débutant,anger,0
début,anger,0
commencé,anger,0
comportement,anger,0
monstre,anger,0
ordre,anger,0
voir,anger,0
redevable,anger,0
spectateur,anger,0
tardif,anger,0
assurer,anger,0
croyance,anger,0
a cru,anger,0
croyant,anger,0
croire,anger,0
rabaisser,anger,1
cloche,anger,0
belligérant,anger,1
mugissement,anger,0
soufflet,anger,1
ventre,anger,0
affaires,anger,0
ceinture,anger,1
perplexe,anger,0
banc,anger,0
pliez,anger,0
cintreuse,anger,0
pliant,anger,0
sous,anger,0
bienfaiteur,anger,0
bénéfique,anger,0
Bénéficiaire,anger,0
bénéficier à,anger,0
bienveillance,anger,0
bénin,anger,0
courbé,anger,0
benzène,anger,0
léguer,anger,0
legs,anger,0
privé,anger,0
deuil,anger,0
privé,anger,0
bergamote,anger,0
Berlin,anger,0
fou furieux,anger,1
couchette,anger,0
supplier,anger,0
assailli,anger,0
bestial,anger,0
donner,anger,0
pari,anger,0
trahir,anger,1
trahison,anger,1
fiancé,anger,0
amélioration,anger,0
pari,anger,0
betty,anger,0
biseau,anger,0
boisson,anger,0
bande,anger,0
il faut se méfier,anger,0
déconcerté,anger,0
perplexité,anger,0
biais,anger,1
biaisé,anger,0
bavoir,anger,0
biblique,anger,0
bibliographie,anger,0
se chamailler,anger,1
bicolore,anger,0
vélo,anger,0
offre,anger,0
soumissionnaire,anger,0
enchère,anger,0
biennal,anger,0
bière,anger,0
bifurcation,anger,0
gros,anger,0
bigot,anger,1
fanatique,anger,1
Bicyclette,anger,0
bilatéral,anger,0
bicouche,anger,0
bile,anger,1
fond de cale,anger,0
bilingue,anger,0
facture,anger,0
billet,anger,0
billard,anger,0
milliard,anger,0
gamelle,anger,0
bimensuel,anger,0
poubelle,anger,0
binaire,anger,0
lier,anger,0
atelier de reliure,anger,0
obligatoire,anger,0
bing,anger,0
binoculaire,anger,0
jumelles,anger,0
binôme,anger,0
biogenèse,anger,0
biographe,anger,0
Biographie,anger,0
la biologie,anger,0
biopsie,anger,0
biosphère,anger,0
bipartite,anger,0
bouleau,anger,1
oiseau,anger,0
naissance,anger,0
date d'anniversaire,anger,0
Lieu de naissance,anger,1
droit de naissance,anger,0
bis,anger,0
évêque,anger,0
bison,anger,0
bit,anger,0
chienne,anger,1
morsure,anger,0
amèrement,anger,1
amertume,anger,1
bitume,anger,0
bihebdomadaire,anger,0
bizarre,anger,0
la mûre,anger,0
tableau noir,anger,0
blackjack,anger,0
chantage,anger,1
noirceur,anger,0
forgeron,anger,0
vessie,anger,0
lame,anger,0
faire des reproches,anger,1
irréprochable,anger,0
fade,anger,0
Vide,anger,0
couverture,anger,0
blasphématoire,anger,1
blasphème,anger,1
explosion,anger,1
flagrant,anger,1
bêtises,anger,0
flamber,anger,1
brûlant,anger,0
eau de Javel,anger,0
sombre,anger,0
saignement,anger,0
défaut,anger,1
mélange,anger,0
mélange,anger,0
bénir,anger,0
béni,anger,0
bénédiction,anger,0
bénédictions,anger,0
brûlure,anger,0
gâté,anger,0
aveugle,anger,0
bandeau,anger,0
les yeux bandés,anger,0
aveuglement,anger,0
cécité,anger,0
cligner,anger,0
bonheur,anger,0
bienheureux,anger,0
cloque,anger,0
blitz,anger,0
Tempête De Neige,anger,0
gonflé,anger,0
goutte,anger,0
bloquer,anger,0
blocus,anger,1
blond,anger,0
du sang,anger,0
limier,anger,0
exsangue,anger,0
effusion de sang,anger,1
sanguinaire,anger,1
sanglant,anger,1
Floraison,anger,0
fleur,anger,0
tache,anger,0
chemisier,anger,0
ventilateur,anger,0
soufflant,anger,0
soufflé,anger,0
éteindre,anger,0
bleu,anger,0
le blues,anger,0
bluffer,anger,0
bleuâtre,anger,0
gaffe,anger,0
émoussé,anger,0
se brouiller,anger,0
flou,anger,0
rougir,anger,0
rougir,anger,0
boa,anger,0
sanglier,anger,0
planche,anger,0
pensionnaire,anger,0
embarquement,anger,0
planches,anger,0
se vanter,anger,0
se vanter,anger,0
bateau,anger,0
canotage,anger,0
bobine,anger,0
présager,anger,0
corsage,anger,0
physique,anger,0
corps,anger,0
garde du corps,anger,0
tourbière,anger,0
faux,anger,1
ébullition,anger,0
Chaudière,anger,0
passe-partout,anger,0
ébullition,anger,0
bruyant,anger,1
audacieux,anger,0
audace,anger,0
traversin,anger,0
verrouiller,anger,0
bol,anger,0
bombe,anger,1
bombarder,anger,1
bombardement,anger,1
bombardé,anger,0
bombardier,anger,0
aubaine,anger,0
obligation,anger,0
esclavage,anger,0
obligations,anger,0
os,anger,0
gaffe,anger,0
des os,anger,0
feu,anger,0
bonne,anger,0
bonnet,anger,0
prime,anger,0
osseux,anger,0
huer,anger,0
seins,anger,0
nigaud,anger,0
livre,anger,0
bibliothèque,anger,0
réservation,anger,0
livresque,anger,0
comptable,anger,0
Tenue de livre compte,anger,0
brochure,anger,0
livres,anger,0
libraire,anger,0
librairie,anger,0
librairie,anger,0
rat de bibliothèque,anger,0
boomerang,anger,0
en plein essor,anger,0
aubaine,anger,0
augmenter,anger,0
booster,anger,0
botte,anger,0
stand,anger,0
bottes,anger,0
butin,anger,0
biberonner,anger,0
frontière,anger,0
en bordure,anger,0
trou,anger,0
boréal,anger,0
ennui,anger,0
foreur,anger,0
ennuyeuse,anger,0
arrondissement,anger,0
emprunter,anger,0
emprunteur,anger,0
sein,anger,0
chef,anger,0
Boston,anger,0
botanique,anger,0
botaniste,anger,0
botanique,anger,0
embêter,anger,0
déranger,anger,1
bouteille,anger,0
fond,anger,0
sans fond,anger,0
rocher,anger,0
rebondir,anger,0
bondir,anger,0
frontière,anger,0
sans bornes,anger,0
bornes,anger,0
généreux,anger,0
prime,anger,0
bouquet,anger,0
bourgeois,anger,0
bourgeoisie,anger,0
bourse,anger,0
combat,anger,1
bovine,anger,0
s'inclina,anger,0
intestins,anger,0
bol,anger,0
boules,anger,0
boîte,anger,0
boxeur,anger,0
boxe,anger,1
boycotter,anger,0
enfance,anger,0
