word,emotion,condition
التصاق,anger,0
لاصق,anger,0
وداعا,anger,0
دهني,anger,0
الملاصقة,anger,0
متاخم,anger,0
صفة,anger,0
المجاورة,anger,0
رفع,anger,0
تأجيل,anger,0
يحكم,anger,0
التحكيم,anger,0
مساعد,anger,0
يُعدِّل,anger,0
تعديل,anger,0
مساعد,anger,0
إدارة,anger,0
الادارة,anger,0
إداري,anger,0
رائع,anger,0
أميرال,anger,0
أميرالية,anger,0
إعجاب,anger,0
معجب,anger,0
معجب,anger,0
المقبولية,anger,0
مقبول,anger,0
سماح بالدخول,anger,0
يعترف,anger,0
القبول,anger,0
اعترف,anger,0
الاعتراف,anger,0
خليط,anger,0
عتاب,anger,0
اللغط,anger,0
أدوبي,anger,0
مرحلة المراهقة,anger,0
مراهق,anger,0
يتبنى,anger,0
تبني,anger,0
بديع,anger,0
هيام,anger,0
أعشق,anger,0
تزين,anger,0
زينة,anger,0
على غير هدى,anger,0
بالغ,anger,0
مغشوشة,anger,0
الزنا,anger,0
يتقدم,anger,0
المتقدمة,anger,0
تقدم,anger,0
تتقدم,anger,0
مميزات,anger,0
مفيد,anger,0
القدوم,anger,0
مفامرة,anger,0
مغامر,anger,0
مغامر,anger,0
الخصم,anger,1
سلبي,anger,1
محنة,anger,1
يعلن,anger,0
الإعلانات,anger,0
النصيحة,anger,0
المستحسن,anger,0
نصيحة,anger,0
نصح,anger,0
نصيحة,anger,0
مستشار,anger,0
المناصرة,anger,1
المؤيد,anger,0
ايجيس,anger,0
تهوية,anger,0
الجوي,anger,0
المطار,anger,0
الديناميكا الهوائية,anger,0
الطيران,anger,0
طائرة,anger,0
جمالي,anger,0
جماليات,anger,0
المسببات المرضية,anger,0
بعيد,anger,0
لطيف,anger,0
قضية,anger,0
تؤثر,anger,0
تاثير,anger,0
عواطف,anger,0
شبق,anger,0
إفادة خطية,anger,0
التابعة,anger,0
الانتماء,anger,0
التقارب,anger,0
يؤكد,anger,0
تأكيد,anger,0
اثبات,anger,0
بالإيجاب,anger,0
اللاحق,anger,0
بلاء,anger,0
منكوبة,anger,0
بلاء,anger,0
ترف,anger,0
ثري,anger,0
يمنح,anger,0
إهانة,anger,1
خارج,anger,0
قبل ذلك,anger,0
مذكور أعلاه,anger,0
سالف الذكر,anger,0
خائف,anger,0
من جديد,anger,0
في الخلف,anger,0
ما بعد الكارثة,anger,1
بعد الظهر,anger,0
طعم,anger,0
بعد التفكير,anger,0
الآغا,anger,0
العقيق,anger,0
سن,anger,0
مسن,anger,0
وكالة,anger,0
وكيل,anger,0
تكتل,anger,0
تفاقم,anger,1
المشددة,anger,1
التفاقم,anger,1
مجموع,anger,0
تجميع,anger,0
عدوان,anger,1
عنيف,anger,1
المعتدي,anger,1
مذعور,anger,0
رشيق,anger,0
رشاقة,anger,0
مضطرب,anger,1
الإثارة,anger,1
محايد دينيا,anger,0
منذ,anger,0
مبرح,anger,0
سكرة,anger,1
يوافق على,anger,0
مقبول,anger,0
متفق عليه,anger,0
الموافقة,anger,0
اتفاق,anger,0
زراعي,anger,0
الزراعة,anger,0
جنحت,anger,0
أغوا,anger,0
امام,anger,0
يساعد,anger,0
مساعدة,anger,0
يزعج,anger,0
مريض,anger,0
وعكة,anger,0
هدف، تصويب,anger,0
بلا هدف,anger,0
هواء,anger,0
وسادة هوائية,anger,0
الجسر الجوي,anger,0
شركة طيران,anger,0
طيار,anger,0
مطار,anger,0
مطار,anger,0
اجواء,anger,0
منطاد,anger,0
ممر,anger,0
بعد,anger,0
مفتوح جزئيا,anger,0
قريب,anger,0
المرمر,anger,0
إنذار,anger,0
ينذر بالخطر,anger,0
ألب,anger,0
الألبوم,anger,0
كيمياء,anger,0
كحول,anger,0
إدمان الكحول,anger,1
الكوة,anger,0
إنذار,anger,0
اليقظة,anger,0
تنبيهات,anger,0
البرسيم,anger,0
الجبر,anger,0
جبري,anger,0
الخوارزمية,anger,0
ذريعة,anger,0
كائن فضائي,anger,0
ينفر,anger,1
منبوذ,anger,0
نقل ملكية,anger,1
مشتعل,anger,0
محاذاة,anger,0
محاذاة,anger,0
على حد سواء,anger,0
التغذية,anger,0
النفقة,anger,0
قسامة,anger,0
على قيد الحياة,anger,0
قلوي,anger,0
قلويدات,anger,0
تهدئة,anger,0
ادعاء,anger,1
زعم,anger,0
مزعوم,anger,0
الولاء,anger,0
استعاري,anger,0
فن رمزي,anger,0
اليجرو,anger,0
خفف,anger,0
التخفيف,anger,0
زقاق,anger,0
تحالف,anger,0
متحالف,anger,0
التمساح,anger,0
تخصيص,anger,0
توزيع,anger,0
تخصيص,anger,0
التخصيص,anger,0
المسموح به,anger,0
مخصص,anger,0
مسموح,anger,0
سبيكة,anger,0
إغراء,anger,0
مغرية,anger,0
إشارة,anger,0
الغريني,anger,0
حليف,anger,0
تقويم,anger,0
عز وجل,anger,0
عاليا,anger,0
الوها,anger,0
جنبا إلى جنب,anger,0
منعزل,anger,0
بصوت عال,anger,0
الأبجدية,anger,0
مرتب حسب الحروف الأبجدية,anger,0
مذبح,anger,0
تبديل,anger,0
تغيير,anger,0
مشادة,anger,1
تغيير,anger,0
البديل,anger,0
لبديل,anger,0
ارتفاع,anger,0
ألتو,anger,0
كليا,anger,0
خريج الجامعه,anger,0
اللسان وسقف الفم,anger,0
ملغم,anger,0
الدمج,anger,0
جمع,anger,0
هواة,anger,0
تدهش,anger,0
دهشة,anger,0
مثير للدهشة,anger,0
سفير,anger,0
العنبر,anger,0
محيط ب,anger,0
التباس,anger,0
غامض,anger,0
نطاق,anger,0
طموح,anger,0
طموح,anger,0
سياره اسعاف,anger,0
كمين,anger,1
تحسين,anger,0
آمين,anger,0
قابل,anger,0
يعدل,anger,0
تعديل,anger,0
يعدل,anger,0
الراحة,anger,0
جمشت,anger,0
ودي,anger,0
ظريف,anger,0
وسط,anger,0
وسط,anger,0
الأمونيا,anger,0
ذخيرة,anger,0
فقدان الذاكرة,anger,0
عفو,anger,0
عديم الشكل,anger,0
الإطفاء,anger,0
مقدار,anger,0
amour,anger,0
علامة العطف,anger,0
الأمفيتامينات,anger,0
البرمائيات,anger,0
برمائي,anger,0
المدرج,anger,0
تضخيم,anger,0
يضخم، يوسع، يبالغ,anger,0
السعة,anger,0
بإسهاب,anger,0
بتر,anger,0
تميمة,anger,0
سلى,anger,0
مسليا,anger,0
تسلية,anger,0
مسلية,anger,0
آنا,anger,0
اناكوندا,anger,0
تخدير,anger,0
مخدر,anger,0
شرجي,anger,0
مسكن,anger,0
مماثل,anger,0
التناظرية,anger,0
تشبيه,anger,0
التحليلات,anger,0
المحلل,anger,0
تحليلي,anger,0
تحليل,anger,0
محلل,anger,0
الأناركية,anger,1
فوضوي,anger,1
فوضى سياسية,anger,1
التحام,anger,0
لعنة,anger,1
تشريحي,anger,0
تشريح,anger,0
سلف,anger,0
اسلاف,anger,0
أسلاف,anger,0
مذيع الأخبار,anger,0
مرسى,anger,0
قديمة جدا,anger,0
المساعد الإضافي,anger,0
منشط الذكورة,anger,0
شقائق النعمان,anger,0
من جديد,anger,0
ملاك,anger,0
ملائكي,anger,0
الغضب,anger,1
ذبحة,anger,0
تصوير الأوعية,anger,0
زاوية,anger,0
الصيد,anger,0
غاضب,anger,1
معاناة,anger,1
الزاوي,anger,0
لا مائي,anger,0
حيوان,anger,0
تحريك,anger,0
مفعم بالحيوية,anger,0
الرسوم المتحركة,anger,0
العداء,anger,1
انيموس,anger,1
كاحل,anger,0
حوليات,anger,0
المرفق,anger,0
الضم,anger,0
ملحق,anger,0
إبادة,anger,1
أباد,anger,1
إبادة,anger,1
علق,anger,0
حاشية. ملاحظة,anger,0
أعلن,anger,0
إعلان,anger,0
تزعج,anger,1
إزعاج,anger,1
مزعج,anger,1
دخل سنوي,anger,0
فسخ,anger,0
حلقي,anger,0
إلغاء,anger,0
بالطوق,anger,0
الدهن,anger,0
شاذ,anger,0
شذوذ,anger,0
حالا,anger,0
مجهول,anger,0
إجابه,anger,0
قابل للمساءلة,anger,0
الرد,anger,0
نملة,anger,0
عداوة,anger,1
خصم,anger,1
عدائي,anger,1
ما قبل,anger,0
سالف,anger,0
الظباء,anger,0
هوائي,anger,0
الأمامي,anger,0
نشيد وطني,anger,0
مقتطفات,anger,0
الجمرة الخبيثة,anger,0
الأنثروبولوجيا,anger,0
مضاد حيوي,anger,0
مضادات حيوية,anger,0
عدو للمسيح,anger,1
ترقب,anger,0
استباقي,anger,0
مضاد سمي,anger,0
مضاد للفطريات,anger,0
الأنتيمون,anger,0
كراهية,anger,1
أثري,anger,0
عفا عليها الزمن,anger,0
العتيقة,anger,0
العصور القديمة,anger,0
مطهر,anger,0
غير اجتماعي,anger,1
نقيض,anger,1
متناقض,anger,0
مضاد فيروسات,anger,0
قرن الوعل,anger,0
سندان,anger,0
القلق,anger,1
قلق,anger,0
الأبهر,anger,0
بسرعة,anger,0
اباتشي,anger,0
شقة,anger,0
لا مبالي,anger,0
اللامبالاة,anger,0
قرد,anger,0
فتحة,anger,0
ذروة,anger,0
المن,anger,0
قطعة,anger,0
ثقة بالنفس,anger,0
المروع,anger,0
اعتذاري,anger,0
مدافع,anger,0
يعتذر,anger,0
اعتذار,anger,0
الردة,anger,0
مرتد,anger,0
الرسول,anger,0
رسولي,anger,0
الفاصلة العليا,anger,0
مروعة,anger,0
جهاز,anger,0
ثياب,anger,0
فيما يبدو,anger,0
الظهور,anger,0
مناشدة,anger,0
مظهر خارجي,anger,0
يسترضى,anger,0
المستأنف,anger,0
ألحق,anger,0
ملحق,anger,0
التهاب الزائدة الدودية,anger,0
الملحق,anger,0
شهية,anger,0
مقبلات,anger,0
تصفيق,anger,0
تفاح,anger,0
تطبيق,anger,0
الأجهزة,anger,0
القابلية للتطبيق,anger,0
المعمول بها,anger,0
طالب وظيفة,anger,0
طلب,anger,0
يتقدم,anger,0
يعين,anger,0
موعد,anger,0
تعيينات,anger,0
يخصص,anger,0
قسمة,anger,0
تثمين,anger,0
ملموس,anger,0
تقدير,anger,0
قبض على,anger,0
تخوف,anger,0
متخوف,anger,0
شخص يتعلم حرفة ما,anger,0
فترة التدريب في المهنة,anger,0
يقترب,anger,0
يقترب,anger,0
استحسان,anger,0
التخصيص,anger,0
موافقة,anger,0
يوافق,anger,0
الموافقة,anger,0
تقريبي,anger,0
تقريبًا,anger,0
تقريبي,anger,0
تقريب,anger,0
ملحقات,anger,0
المريلة,anger,0
ملائم,anger,0
موهبة,anger,0
أكوا,anger,0
زبرجد,anger,0
حوض سمك,anger,0
مائي,anger,0
قناة مائية,anger,0
مائي,anger,0
صالحة للزراعة,anger,0
حكم,anger,0
يفصل في النزاع,anger,0
تحكم,anger,0
المحكم,anger,0
الشجرة,anger,0
قوس,anger,0
ممر,anger,0
قوس,anger,0
أثري,anger,0
عالم اثار,anger,0
علم الآثار,anger,0
ممات,anger,0
رئيس الأساقفة,anger,0
يتقوس,anger,0
آرتشر,anger,0
الرماية,anger,0
النموذج الأصلي,anger,0
الأرخبيل,anger,0
مهندس معماري,anger,0
هندسة معمارية,anger,0
أرشيف,anger,0
القطب الشمالي,anger,0
متحمس,anger,0
حماسة,anger,0
شاق,anger,0
منطقة,anger,0
الساحة,anger,0
الهالة,anger,0
الارجنت,anger,0
تجادل,anger,1
جدال,anger,1
الجدل,anger,1
جدلية,anger,0
الحجج,anger,1
قاحلة,anger,0
الأرستقراطية,anger,0
ارستقراطي,anger,0
أرستقراطي,anger,0
علم الحساب,anger,0
فلك,anger,0
ذراع,anger,0
أرمادا,anger,0
التسلح,anger,1
التسلح,anger,0
المحرك,anger,0
مسلح,anger,1
درع,anger,0
مدرعة,anger,0
مستودع الأسلحة,anger,0
أسلحة,anger,0
جيش,anger,0
رائحة,anger,0
إثارة,anger,0
تجنب,anger,0
الاتهام,anger,1
رتب,anger,0
ترتيبها,anger,0
ترتيب,anger,0
مجموعة مصفوفة,anger,0
المتأخرات,anger,0
يقبض على,anger,0
وصول,anger,0
يصل,anger,0
غطرسة,anger,0
متكبر او مغرور,anger,1
سهم,anger,0
ترسانة,anger,0
الزرنيخ,anger,0
حريق متعمد,anger,1
فن,anger,0
شريان,anger,0
داهية,anger,0
المفصليات,anger,0
خرشوف,anger,0
مقالة - سلعة,anger,0
مقالات,anger,0
يتكلم بوضوح,anger,0
طريقة التعبير اللفظي,anger,0
حيلة,anger,0
سلاح المدفعية,anger,0
الحرفي,anger,0
فنان,anger,0
الفنان,anger,0
فني,anger,0
الفنانين,anger,0
يصعد,anger,0
صعود,anger,0
الصعود,anger,0
صعود,anger,0
تأكد,anger,0
تأكد,anger,0
زاهد,anger,0
رماد,anger,0
خجلان,anger,0
رماد,anger,0
نائما,anger,0
آسيا والمحيط الهادئ,anger,0
الأسبارتام,anger,0
جانب,anger,0
النواحي,anger,0
أسفلت,anger,0
طموح,anger,0
أطمح,anger,0
تطمح,anger,0
مؤخرة,anger,0
هاجم,anger,1
مهاجم,anger,1
قاتل,anger,1
اغتال,anger,1
اغتيال,anger,1
الاعتداءات,anger,1
فحص,anger,0
التجمع,anger,0
جمعيه,anger,0
مجمعة,anger,0
المجسم,anger,0
موافقة,anger,0
يجزم,anger,0
مؤكدا,anger,0
تأكيد,anger,0
تقييم,anger,0
تقييم,anger,0
مخمن,anger,0
أصول,anger,0
الأحمق,anger,1
تعيين,anger,0
المحال إليه,anger,0
مهمة,anger,0
استيعاب,anger,0
الاستيعاب,anger,0
مساعدة,anger,0
مساعدة,anger,0
مساعد,anger,0
مساعد,anger,0
جمعية,anger,0
متنوع,anger,0
تشكيلة,anger,0
تهدئة,anger,0
يفترض,anger,0
افتراض,anger,0
افتراض,anger,0
توكيد,anger,0
أؤكد,anger,0
مؤكد,anger,0
بالتأكيد,anger,0
النجمة,anger,0
الكويكبات,anger,0
اللابؤرية,anger,0
بشكل مذهل,anger,0
دهشة,anger,0
نجمي,anger,0
ضلال,anger,0
قابض,anger,0
منجم,anger,0
علم التنجيم,anger,0
رائد فضاء,anger,0
عالم الفلك,anger,0
الفلك,anger,0
مخضرم,anger,0
تنهار,anger,0
اللجوء,anger,0
غير متماثل,anger,0
عدم التناسق,anger,0
مقارب,anger,0
مشغل,anger,0
الإلحاد,anger,0
ملحد,anger,0
تصلب الشرايين,anger,0
رياضي,anger,0
رياضي,anger,0
الرياضية,anger,0
ألعاب القوى,anger,0
أطلس,anger,0
أَجواء,anger,0
الغلاف الجوي,anger,0
جزيرة مرجانية,anger,0
ذرة,anger,0
الذري,anger,0
تكفير,anger,0
التكفير,anger,0
الأذين,anger,0
فظيع,anger,1
فظاعة,anger,1
تلاشي,anger,0
يربط,anger,0
حاجز,anger,0
هجوم,anger,1
مهاجمة,anger,1
يحقق,anger,0
ممكن,anger,0
إحراز,anger,0
محاولة,anger,0
الحضور,anger,0
المصاحبة,anger,0
الانتباه,anger,0
يقظ,anger,0
يخفف,anger,0
الموهن,anger,0
توهين,anger,0
يشهد,anger,0
تصديق,anger,0
عليه,anger,0
ملابس,anger,0
موقف سلوك,anger,0
محامي,anger,1
جاذبية,anger,0
جاذبية,anger,0
المتعلقة,anger,0
ينسب,anger,0
الإسناد,anger,0
الاستنزاف,anger,0
أوبورن,anger,0
مزاد علني,anger,0
الدلال,anger,0
جريء,anger,0
الجرأة,anger,0
مسموع,anger,0
جمهور,anger,0
تدقيق,anger,0
الاختبار,anger,0
مدقق حسابات,anger,0
قاعة محاضرات,anger,0
سمعي,anger,0
لا شيء,anger,0
زيادة,anger,0
زيادة,anger,0
شهر اغسطس,anger,0
عمة,anger,0
هالة,anger,0
الشفق القطبي,anger,0
رعاية,anger,0
الميمون,anger,0
التقشف,anger,0
تقشف,anger,0
أصلي,anger,0
المصادقة,anger,0
المصادقة,anger,0
أصالة,anger,0
مؤلف,anger,0
موثوق,anger,0
السلطة,anger,0
تفويض,anger,0
يأذن,anger,0
مخول,anger,0
تأليف,anger,0
تلقاءي,anger,0
السيرة الذاتية,anger,0
استبدادي,anger,0
توقيعه,anger,0
تلقائي,anger,0
سيارة,anger,0
استقلال,anger,0
تشريح الجثة,anger,0
خريف,anger,0
مساعد,anger,0
فائدة,anger,0
انهيار ثلجي,anger,0
الجشع,anger,1
الصورة الرمزية,anger,0
المنتقم,anger,1
السبيل,anger,0
جزم,anger,0
معدل,anger,0
كاره,anger,1
النفور,anger,1
تجنب,anger,0
مطير,anger,0
طيران,anger,0
طيار,anger,0
متعطشا,anger,0
أفوكادو,anger,0
تجنب,anger,0
تجنب,anger,0
تجنب,anger,0
انتظر,anger,0
مستيقظ,anger,0
استيقظ,anger,0
جائزة,anger,0
رهبة,anger,0
مريع,anger,1
حرج,anger,0
المظلة,anger,0
منحرف,anger,0
محوري,anger,0
بديهية,anger,0
بديهي,anger,0
محور,anger,0
المحور,anger,0
ay,anger,0
آه,anger,0
السمت,anger,0
اللازوردية,anger,0
الثرثرة,anger,0
الهذيان,anger,0
بابون,anger,0
طفل,anger,0
جليسه اطفال,anger,0
شهادة البكالوريا,anger,0
القمار,anger,0
أعزب,anger,0
الى الخلف,anger,0
العمود الفقري,anger,1
مؤيد,anger,0
نتائج عكسية,anger,0
طاولة الزهر,anger,0
معرفتي,anger,0
حفار,anger,0
الرحال,anger,0
تراجع,anger,0
الى الوراء,anger,0
إلى الوراء,anger,0
راكدة,anger,0
بكتيريا,anger,0
بكتيريا,anger,0
سيئ,anger,1
شارة,anger,0
الغرير,anger,1
بشكل سيئ,anger,0
سوء,anger,1
يربك,anger,0
حقيبة,anger,0
أمتعة,anger,0
فضفاض,anger,0
مزمار القربة,anger,0
الكفالة,anger,0
حاجب,anger,0
طعم,anger,0
خبز,anger,0
مخبز,anger,0
الخبز,anger,0
بال,anger,0
الرصيد,anger,0
متوازن,anger,0
شرفة,anger,0
أصلع,anger,0
بالة,anger,0
يعوق. يحبط,anger,0
كرة,anger,0
أغنية,anger,0
الصابورة,anger,0
الباليه,anger,0
بالون,anger,0
الاقتراع,anger,0
قاعة رقص,anger,0
بلسم,anger,0
شاف,anger,0
بلسم,anger,0
بلسمي,anger,0
المنع,anger,0
موز,anger,0
حافظة مسافة,anger,0
ضمادة,anger,0
قاطع طريق,anger,0
عربة,anger,0
لعنة,anger,1
حية,anger,1
السجق,anger,1
نفي,anger,1
نفي,anger,1
تغريب,anger,1
البانجو,anger,0
مصرف,anger,0
مصرفي,anger,0
مفلس,anger,0
إفلاس,anger,1
لافتة,anger,0
مأدبة,anger,0
الشؤم,anger,1
مزاح,anger,0
المعمودية,anger,0
المعمودية,anger,0
شريط,anger,0
بارب,anger,1
بربري,anger,0
بربري,anger,1
الهمجية,anger,0
حفل شواء,anger,0
شائك,anger,0
شاعر,anger,0
سرج,anger,0
حافي القدمين,anger,0
بالكاد,anger,0
يتقيأ,anger,0
مساومة,anger,0
البارجة,anger,0
الباريتون,anger,0
لحاء الشجر,anger,1
إسطبل,anger,0
بارني,anger,0
بارومتر,anger,0
البارون,anger,0
الباروك,anger,0
ثكنة,anger,0
منعت,anger,0
برميل,anger,0
قاحل,anger,0
متراس,anger,0
حاجز,anger,1
باستثناء,anger,0
محام,anger,0
رابية,anger,0
عامل البار,anger,0
مقايضة,anger,0
قاعدة,anger,0
البيسبول,anger,0
اللوح,anger,0
لا أساس له,anger,0
قبو,anger,0
البازيليكا,anger,0
حوض,anger,0
أساس,anger,0
تشمس,anger,0
سلة,anger,0
كرة سلة,anger,0
صوت عميق,anger,0
باسو,anger,0
باسون,anger,0
نذل,anger,0
معقل,anger,1
مضرب,anger,0
حزمة,anger,0
التجميع,anger,0
بات,anger,0
حمام,anger,0
استحم,anger,0
دوره المياه,anger,0
قياس الأعماق,anger,0
عصا,anger,0
كتيبة,anger,1
خليط,anger,1
ضرب,anger,0
البطارية,anger,1
معركة,anger,1
قاتل,anger,1
ساحة المعركة,anger,0
فاجر,anger,0
شراء,anger,0
حربة,anger,1
بايو,anger,0
بازار,anger,0
شاطئ بحر,anger,0
منارة,anger,0
حبة,anger,0
الديكور,anger,0
خرز,anger,0
بيجل,anger,0
منقار,anger,0
دورق,anger,0
الحزم,anger,0
مبتهج,anger,0
دب,anger,1
لحية,anger,0
ملتحي,anger,0
لحاملها,anger,0
تحمل,anger,0
رمان,anger,0
سبحة,anger,1
وحش,anger,1
بوحشية,anger,0
تغلب,anger,0
الضرب,anger,1
العاشق,anger,0
تجميل,anger,0
جميلة,anger,0
تجميل,anger,0
جمال,anger,0
بيك,anger,0
يومئ,anger,0
سرير,anger,0
الفراش,anger,0
حجر الأساس,anger,0
غرفة نوم,anger,0
وقت النوم,anger,0
نحلة,anger,1
لحم بقري,anger,0
خلية نحل,anger,0
بيرة,anger,0
شمع العسل,anger,0
خنفساء,anger,0
تسقط على,anger,0
يليق,anger,0
صداقة,anger,0
إفترض جدلا,anger,0
شحاذ,anger,0
التسول,anger,0
يبدأ,anger,0
مبتدئ,anger,0
بداية,anger,0
بدأت,anger,0
سلوك,anger,0
عملاق,anger,0
طلب,anger,0
ها,anger,0
مدين بالفضل,anger,0
الناظر,anger,0
متأخر,anger,0
ثبت,anger,0
الاعتقاد,anger,0
يعتقد,anger,0
مؤمن,anger,0
تصديق,anger,0
استخفاف,anger,1
جرس,anger,0
محارب,anger,1
أدناه,anger,0
منفاخ,anger,1
بطن,anger,0
متاع,anger,0
حزام,anger,1
مرتبك,anger,0
مقاعد البدلاء,anger,0
يلوي,anger,0
بندر,anger,0
الانحناء,anger,0
أسفل,anger,0
فاعل خير,anger,0
نافع,anger,0
المستفيد,anger,0
المنفعة,anger,0
الإحسان,anger,0
حميدة,anger,0
عازمة,anger,0
البنزين,anger,0
توريث,anger,0
وصية,anger,0
ثكلى,anger,0
الثكل,anger,0
مجردة,anger,0
البرغموت,anger,0
برلين,anger,0
هائج,anger,1
مرسى,anger,0
التمس,anger,0
تحطم,anger,0
بهيمي,anger,0
تكبد,anger,0
رهان,anger,0
يخون,anger,1
خيانة,anger,1
مخطوبة,anger,0
تحسين,anger,0
الرهان,anger,0
بيتي,anger,0
شطبة,anger,0
مشروب,anger,0
سرب,anger,0
احذر,anger,0
مذهول,anger,0
حيرة,anger,0
تحيز,anger,1
انحيازا,anger,0
مريلة,anger,0
كتابي,anger,0
فهرس,anger,0
المشاحنات,anger,1
ذو لونين,anger,0
دراجة,anger,0
المناقصة,anger,0
العارض,anger,0
مزايدة,anger,0
كل سنتين,anger,0
النعش,anger,0
تشعب,anger,0
كبير,anger,0
متعصب,anger,1
متعصب,anger,1
دراجة هوائية,anger,0
ثنائي,anger,0
طبقة ثنائية,anger,0
الصفراء,anger,1
آسن,anger,0
ثنائي اللغة,anger,0
مشروع قانون,anger,0
البليت,anger,0
البلياردو,anger,0
مليار,anger,0
بيلي,anger,0
كل شهرين,anger,0
سلة مهملات,anger,0
الثنائية,anger,0
ربط,anger,0
غلاف,anger,0
ربط,anger,0
بنج,anger,0
منظار مقرب,anger,0
المناظير,anger,0
ذات الحدين,anger,0
التولد الحيوي,anger,0
كاتب سيرة,anger,0
سيرة شخصية,anger,0
مادة الاحياء,anger,0
خزعة,anger,0
المحيط الحيوي,anger,0
ثنائي,anger,0
البتولا,anger,1
عصفور,anger,0
ولادة,anger,0
عيد الميلاد,anger,0
مكان الولادة,anger,1
المولد,anger,0
مكرر,anger,0
أسقف,anger,0
الثور,anger,0
قليل,anger,0
عاهرة,anger,1
عضة,anger,0
بمرارة,anger,1
مرارة,anger,1
القار,anger,0
كل أسبوعين,anger,0
غريب,anger,0
بلاك بيري,anger,0
بلاك بورد,anger,0
لعبة ورق,anger,0
ابتزاز,anger,1
سواد,anger,0
حداد,anger,0
مثانة,anger,0
شفرة,anger,0
إلقاء اللوم على,anger,1
بلا لوم,anger,0
ماصخ,anger,0
فارغ,anger,0
بطانية,anger,0
كفر,anger,1
تجديف,anger,1
انفجار,anger,1
صارخ,anger,1
ثرثرة,anger,0
حريق,anger,1
