word,emotion,condition
截肢,anger,0
護身符,anger,0
逗樂,anger,0
逗樂了,anger,0
娛樂,anger,0
有趣,anger,0
安娜,anger,0
蟒蛇,anger,0
麻醉,anger,0
麻藥,anger,0
肛門,anger,0
鎮痛劑,anger,0
類似的,anger,0
類似物,anger,0
比喻,anger,0
分析,anger,0
分析師,anger,0
分析的,anger,0
分析,anger,0
分析儀,anger,0
無政府主義,anger,1
無政府主義者,anger,1
無政府狀態,anger,1
吻合,anger,0
詛咒,anger,1
解剖學,anger,0
解剖學,anger,0
祖先,anger,0
祖傳的,anger,0
祖先,anger,0
錨,anger,0
錨地,anger,0
古老的,anger,0
輔助,anger,0
雄激素,anger,0
海葵,anger,0
重新,anger,0
天使,anger,0
天使般的,anger,0
憤怒,anger,1
心絞痛,anger,0
血管造影,anger,0
角度,anger,0
釣魚,anger,0
生氣的,anger,1
苦惱,anger,1
有角度的,anger,0
無水,anger,0
動物,anger,0
動畫,anger,0
動畫,anger,0
動畫,anger,0
敵意,anger,1
敵意,anger,1
踝,anger,0
志,anger,0
附件,anger,0
兼併,anger,0
附件,anger,0
殲滅,anger,1
殲滅,anger,1
湮滅,anger,1
註釋,anger,0
註解,anger,0
宣布,anger,0
公告,anger,0
惹惱,anger,1
煩惱,anger,1
惱人的,anger,1
年金,anger,0
廢止,anger,0
環狀,anger,0
廢除,anger,0
環,anger,0
膏抹,anger,0
異常,anger,0
異常,anger,0
匿名,anger,0
匿名的,anger,0
回答,anger,0
可回答的,anger,0
接聽,anger,0
螞蟻,anger,0
對抗,anger,1
拮抗劑,anger,1
敵對的,anger,1
賭注,anger,0
先行者,anger,0
羚羊,anger,0
天線,anger,0
前,anger,0
國歌,anger,0
選集,anger,0
炭疽病,anger,0
人類學,anger,0
抗生素,anger,0
抗生素,anger,0
敵基督,anger,1
預期,anger,0
預期的,anger,0
解毒劑,anger,0
抗真菌藥,anger,0
銻,anger,0
反感,anger,1
古玩,anger,0
過時的,anger,0
古董,anger,0
古代,anger,0
防腐劑,anger,0
反社會,anger,1
對立,anger,1
對立的,anger,0
抗病毒物質,anger,0
鹿茸,anger,0
砧,anger,0
焦慮,anger,1
焦慮的,anger,0
主動脈,anger,0
快速,anger,0
阿帕奇,anger,0
公寓,anger,0
冷漠,anger,0
冷漠,anger,0
猿,anger,0
光圈,anger,0
頂尖,anger,0
蚜,anger,0
一塊,anger,0
沉著,anger,0
世界末日,anger,0
抱歉的,anger,0
道歉者,anger,0
道歉,anger,0
道歉,anger,0
叛教,anger,0
背道者,anger,0
使徒,anger,0
使徒的,anger,0
撇號,anger,0
駭人聽聞,anger,0
儀器,anger,0
服飾,anger,0
顯然,anger,0
幻影,anger,0
上訴,anger,0
外貌,anger,0
安撫,anger,0
上訴人,anger,0
附加,anger,0
附屬物,anger,0
闌尾炎,anger,0
附錄,anger,0
食慾,anger,0
開胃菜,anger,0
掌聲,anger,0
蘋果,anger,0
器具,anger,0
電器,anger,0
適用性,anger,0
適用的,anger,0
申請人,anger,0
應用,anger,0
申請,anger,0
委,anger,0
預約,anger,0
約會,anger,0
分攤,anger,0
分攤,anger,0
評價,anger,0
可觀的,anger,0
欣賞,anger,0
逮捕,anger,0
顧慮,anger,0
憂慮,anger,0
學徒,anger,0
學徒制,anger,0
方法,anger,0
接近,anger,0
讚許,anger,0
撥款,anger,0
贊同,anger,0
批准,anger,0
批准,anger,0
近似,anger,0
大約,anger,0
近似,anger,0
近似,anger,0
附屬物,anger,0
圍裙,anger,0
易於,anger,0
資質,anger,0
水色,anger,0
藍晶,anger,0
水族館,anger,0
水,anger,0
渡槽,anger,0
水性,anger,0
耕地,anger,0
仲裁者,anger,0
仲裁,anger,0
仲裁,anger,0
仲裁人,anger,0
喬木,anger,0
弧,anger,0
拱廊,anger,0
拱,anger,0
考古學,anger,0
考古學家,anger,0
考古學,anger,0
古老,anger,0
大主教,anger,0
拱形的,anger,0
射手,anger,0
射箭,anger,0
原型,anger,0
群島,anger,0
建築師,anger,0
建築學,anger,0
檔案,anger,0
北極,anger,0
熱心,anger,0
熱情,anger,0
艱鉅,anger,0
區域,anger,0
競技場,anger,0
乳暈,anger,0
銀色,anger,0
爭論,anger,1
爭論,anger,1
論證,anger,1
爭論的,anger,0
論據,anger,1
乾旱,anger,0
貴族,anger,0
貴族,anger,0
貴族,anger,0
算術,anger,0
方舟,anger,0
手臂,anger,0
艦隊,anger,0
武器,anger,1
軍備,anger,0
銜鐵,anger,0
武裝,anger,1
盔甲,anger,0
裝甲的,anger,0
軍械庫,anger,0
武器,anger,0
軍隊,anger,0
香氣,anger,0
喚醒,anger,0
引起,anger,0
傳訊,anger,1
安排,anger,0
安排好的,anger,0
安排,anger,0
大批,anger,0
拖欠,anger,0
逮捕,anger,0
到達,anger,0
到達,anger,0
傲慢,anger,0
傲慢的,anger,1
箭,anger,0
兵工廠,anger,0
砷,anger,0
縱火,anger,1
藝術,anger,0
動脈,anger,0
巧,anger,0
節肢動物,anger,0
朝鮮薊,anger,0
文章,anger,0
文章,anger,0
口齒伶俐,anger,0
關節,anger,0
技巧,anger,0
砲兵,anger,0
工匠,anger,0
藝術家,anger,0
藝人,anger,0
藝術的,anger,0
藝術家,anger,0
上升,anger,0
優勢,anger,0
提升,anger,0
上升,anger,0
探明,anger,0
確定,anger,0
苦行僧,anger,0
灰,anger,0
羞愧,anger,0
骨灰,anger,0
睡著了,anger,0
ASP,anger,0
阿斯巴甜,anger,0
方面,anger,0
方面,anger,0
瀝青,anger,0
願望,anger,0
渴望,anger,0
有抱負的,anger,0
屁股,anger,0
攻擊,anger,1
襲擊者,anger,1
刺客,anger,1
暗殺,anger,1
暗殺,anger,1
突擊,anger,1
化驗,anger,0
裝配,anger,0
集合,anger,0
組裝好的,anger,0
部件,anger,0
同意,anger,0
斷言,anger,0
斷言,anger,0
斷言,anger,0
評估,anger,0
評估,anger,0
評估員,anger,0
資產,anger,0
混蛋,anger,1
分配,anger,0
受讓人,anger,0
任務,anger,0
吸收,anger,0
同化,anger,0
助攻,anger,0
協助,anger,0
助手,anger,0
聯繫,anger,0
協會,anger,0
什錦的,anger,0
品種,anger,0
緩和,anger,0
假定,anger,0
假設,anger,0
假設,anger,0
保證,anger,0
保證,anger,0
保證,anger,0
肯定,anger,0
星號,anger,0
小行星,anger,0
散光,anger,0
驚人地,anger,0
驚訝,anger,0
星體,anger,0
誤入歧途,anger,0
澀,anger,0
占星家,anger,0
占星術,anger,0
宇航員,anger,0
天文學家,anger,0
天文學,anger,0
精明,anger,0
分裂,anger,0
庇護,anger,0
不對稱,anger,0
不對稱,anger,0
漸近的,anger,0
工作室,anger,0
無神論,anger,0
無神論者,anger,0
動脈粥樣硬化,anger,0
運動員,anger,0
競技,anger,0
運動能力,anger,0
競技,anger,0
地圖集,anger,0
氣氛,anger,0
大氣的,anger,0
環礁,anger,0
原子,anger,0
原子,anger,0
贖罪,anger,0
贖罪,anger,0
中庭,anger,0
殘暴,anger,1
暴行,anger,1
萎縮,anger,0
附,anger,0
附件,anger,0
攻擊,anger,1
進攻,anger,1
達到,anger,0
可達到的,anger,0
素養,anger,0
試圖,anger,0
出席,anger,0
服務員,anger,0
注意力,anger,0
細心,anger,0
衰減,anger,0
減弱的,anger,0
衰減,anger,0
證明,anger,0
證明,anger,0
閣樓,anger,0
服裝,anger,0
態度,anger,0
律師,anger,1
吸引力,anger,0
吸引力,anger,0
歸屬,anger,0
屬性,anger,0
歸因,anger,0
減員,anger,0
奧本,anger,0
拍賣,anger,0
拍賣,anger,0
大膽的,anger,0
大膽,anger,0
聽得見的,anger,0
觀眾,anger,0
審計,anger,0
試鏡,anger,0
審計員,anger,0
禮堂,anger,0
聽覺,anger,0
什麼都沒有,anger,0
增加,anger,0
增強,anger,0
八月,anger,0
姨,anger,0
光環,anger,0
極光,anger,0
主持,anger,0
吉祥,anger,0
嚴肅的,anger,0
緊縮,anger,0
真正的,anger,0
認證,anger,0
驗證,anger,0
真實性,anger,0
作者,anger,0
權威性,anger,0
權威,anger,0
授權,anger,0
授權,anger,0
授權,anger,0
作者身份,anger,0
汽車,anger,0
自傳,anger,0
專制,anger,0
簽名,anger,0
自動的,anger,0
汽車,anger,0
自治,anger,0
屍檢,anger,0
秋天,anger,0
輔助的,anger,0
利用,anger,0
雪崩,anger,0
貪婪,anger,1
頭像,anger,0
復仇者,anger,1
大街,anger,0
斷言,anger,0
平均,anger,0
厭惡,anger,1
厭惡,anger,1
避免,anger,0
鳥舍,anger,0
航空,anger,0
飛行員,anger,0
狂熱的,anger,0
牛油果,anger,0
避免,anger,0
迴避,anger,0
避免,anger,0
等待,anger,0
甦醒,anger,0
喚醒,anger,0
獎,anger,0
敬畏,anger,0
可怕,anger,1
尷尬,anger,0
棚,anger,0
錯了,anger,0
軸向,anger,0
公理,anger,0
公理化的,anger,0
軸,anger,0
軸,anger,0
是的,anger,0
是的,anger,0
方位角,anger,0
天藍色,anger,0
潺潺,anger,0
胡說,anger,0
狒狒,anger,0
嬰兒,anger,0
保姆,anger,0
學士學位,anger,0
百家樂,anger,0
學士,anger,0
背部,anger,0
骨幹,anger,1
支持者,anger,0
適得其反,anger,0
雙陸棋,anger,0
背景,anger,0
反鏟,anger,0
背包客,anger,0
回溯,anger,0
落後,anger,0
向後,anger,0
回水,anger,0
細菌,anger,0
細菌,anger,0
壞的,anger,1
徽章,anger,0
獾,anger,1
嚴重,anger,0
壞處,anger,1
擋板,anger,0
包,anger,0
行李,anger,0
寬鬆的,anger,0
風笛,anger,0
保釋,anger,0
法警,anger,0
餌,anger,0
烤,anger,0
麵包店,anger,0
烘烤,anger,0
巴爾,anger,0
平衡,anger,0
均衡,anger,0
陽台,anger,0
禿,anger,0
包,anger,0
猶豫,anger,0
球,anger,0
民謠,anger,0
鎮流器,anger,0
芭蕾舞,anger,0
氣球,anger,0
選票,anger,0
舞廳,anger,0
香脂,anger,0
芳香,anger,0
香脂,anger,0
香脂,anger,0
禁止,anger,0
香蕉,anger,0
樂隊,anger,0
繃帶,anger,0
土匪,anger,0
跟風,anger,0
禍根,anger,1
砰,anger,1
砰砰,anger,1
放逐,anger,1
放逐,anger,1
流放,anger,1
班卓琴,anger,0
銀行,anger,0
銀行家,anger,0
破產,anger,0
破產,anger,1
橫幅,anger,0
宴會,anger,0
女妖,anger,1
嘲笑,anger,0
洗禮,anger,0
洗禮,anger,0
酒吧,anger,0
倒鉤,anger,1
野蠻人,anger,0
野蠻,anger,1
野蠻,anger,0
燒烤,anger,0
帶刺的,anger,0
詩人,anger,0
鞍,anger,0
赤腳,anger,0
僅僅,anger,0
嘔吐物,anger,0
便宜貨,anger,0
駁船,anger,0
男中音,anger,0
吠,anger,1
穀倉,anger,0
巴尼,anger,0
晴雨表,anger,0
男爵,anger,0
巴洛克式,anger,0
營房,anger,0
禁止,anger,0
桶,anger,0
荒蕪,anger,0
路障,anger,0
障礙,anger,1
禁止,anger,0
律師,anger,0
手推車,anger,0
調酒師,anger,0
物物交換,anger,0
根據,anger,0
棒球,anger,0
踢腳線,anger,0
毫無根據,anger,0
地下室,anger,0
大教堂,anger,0
盆地,anger,0
基礎,anger,0
曬,anger,0
籃子,anger,0
籃球,anger,0
低音,anger,0
巴索,anger,0
巴鬆管,anger,0
混蛋,anger,0
堡壘,anger,1
蝙蝠,anger,0
批,anger,0
批處理,anger,0
巴特,anger,0
洗澡,anger,0
洗澡,anger,0
浴室,anger,0
水深測量,anger,0
指揮棒,anger,0
營,anger,1
麵糊,anger,1
飽受摧殘,anger,0
電池,anger,1
戰鬥,anger,1
戰鬥,anger,1
戰場,anger,0
淫蕩的,anger,0
灣,anger,0
刺刀,anger,1
河口,anger,0
市場,anger,0
海灘,anger,0
信標,anger,0
珠子,anger,0
串珠,anger,0
珠子,anger,0
比格犬,anger,0
喙,anger,0
燒杯,anger,0
光束,anger,0
喜氣洋洋,anger,0
熊,anger,1
鬍鬚,anger,0
大鬍子,anger,0
持票人,anger,0
軸承,anger,0
軸承,anger,0
看跌,anger,1
獸,anger,1
獸,anger,0
打,anger,0
毆打,anger,1
美女,anger,0
美化,anger,0
美麗的,anger,0
美化,anger,0
美麗,anger,0
貝克,anger,0
招手,anger,0
床,anger,0
寢具,anger,0
基岩,anger,0
臥室,anger,0
就寢時間,anger,0
蜜蜂,anger,1
牛肉,anger,0
蜂窩,anger,0
啤酒,anger,0
蜂蠟,anger,0
甲蟲,anger,0
降臨,anger,0
合適,anger,0
交朋友,anger,0
求,anger,0
乞丐,anger,0
乞討,anger,0
開始,anger,0
初學者,anger,0
開始,anger,0
開始,anger,0
行為,anger,0
龐然大物,anger,0
遺囑,anger,0
看哪,anger,0
感激不盡,anger,0
旁觀者,anger,0
遲到的,anger,0
保護,anger,0
信仰,anger,0
相信,anger,0
信徒,anger,0
相信,anger,0
貶低,anger,1
鐘,anger,0
好戰的,anger,1
波紋管,anger,0
波紋管,anger,1
腹部,anger,0
財物,anger,0
腰帶,anger,1
困惑,anger,0
長椅,anger,0
彎曲,anger,0
彎管機,anger,0
彎曲,anger,0
下面,anger,0
恩人,anger,0
有利,anger,0
受益人,anger,0
益處,anger,0
仁,anger,0
良性,anger,0
彎曲,anger,0
苯,anger,0
遺贈,anger,0
遺贈,anger,0
失去親人,anger,0
喪親之痛,anger,0
失去,anger,0
佛手柑,anger,0
柏林,anger,0
狂暴,anger,1
泊位,anger,0
懇求,anger,0
困擾,anger,0
獸性,anger,0
賜給,anger,0
賭注,anger,0
背叛,anger,1
背叛,anger,1
訂婚的,anger,0
改善,anger,0
投注,anger,0
貝蒂,anger,0
斜角,anger,0
飲料,anger,0
貝維,anger,0
謹防,anger,0
不知所措,anger,0
困惑,anger,0
偏見,anger,1
有偏見的,anger,0
圍兜,anger,0
聖經,anger,0
參考書目,anger,0
爭吵,anger,1
雙色,anger,0
自行車,anger,0
出價,anger,0
投標人,anger,0
投標,anger,0
雙年展,anger,0
柩,anger,0
分岔,anger,0
大的,anger,0
偏執狂,anger,1
偏執的,anger,1
自行車,anger,0
雙邊,anger,0
雙層,anger,0
膽汁,anger,1
艙底,anger,0
雙語,anger,0
賬單,anger,0
鋼坯,anger,0
台球,anger,0
十億,anger,0
比利,anger,0
雙月刊,anger,0
垃圾桶,anger,0
二進制,anger,0
綁定,anger,0
裝訂,anger,0
捆綁,anger,0
冰,anger,0
雙目,anger,0
望遠鏡,anger,0
二項式,anger,0
生物發生,anger,0
傳記作者,anger,0
傳,anger,0
生物學,anger,0
活檢,anger,0
生物圈,anger,0
雙方,anger,0
樺木,anger,1
鳥,anger,0
出生,anger,0
生日,anger,0
出生地,anger,1
與生俱來的權利,anger,0
之二,anger,0
主教,anger,0
野牛,anger,0
少量,anger,0
婊子,anger,1
咬,anger,0
苦澀,anger,1
苦味,anger,1
瀝青,anger,0
雙周刊,anger,0
離奇的,anger,0
黑莓,anger,0
黑板,anger,0
二十一點,anger,0
勒索,anger,1
黑,anger,0
鐵匠,anger,0
膀胱,anger,0
刀,anger,0
責備,anger,1
無可指責,anger,0
平淡無奇,anger,0
空白的,anger,0
毯子,anger,0
褻瀆神明的,anger,1
褻瀆神明,anger,1
爆破,anger,1
明目張膽的,anger,1
廢話,anger,0
火焰,anger,1
熾烈,anger,0
漂白,anger,0
蒼涼,anger,0
流血的,anger,0
缺陷,anger,1
混合,anger,0
混合,anger,0
保佑,anger,0
祝福,anger,0
祝福,anger,0
祝福,anger,0
枯萎病,anger,0
秕,anger,0
失明,anger,0
眼罩,anger,0
蒙眼,anger,0
盲目地,anger,0
失明,anger,0
眨,anger,0
幸福,anger,0
幸福的,anger,0
水皰,anger,0
閃電戰,anger,0
暴風雪,anger,0
臃腫,anger,0
斑點,anger,0
堵塞,anger,0
封鎖,anger,1
金發,anger,0
血液,anger,0
獵犬,anger,0
無血的,anger,0
流血事件,anger,1
嗜血的,anger,1
血腥,anger,1
盛開,anger,0
開花,anger,0
印跡,anger,0
女式襯衫,anger,0
鼓風機,anger,0
吹,anger,0
吹,anger,0
吹熄,anger,0
藍色的,anger,0
布魯斯,anger,0
虛張聲勢,anger,0
偏藍,anger,0
錯誤,anger,0
鈍,anger,0
模糊,anger,0
模糊,anger,0
臉紅,anger,0
臉紅,anger,0
蟒蛇,anger,0
公豬,anger,0
木板,anger,0
寄宿生,anger,0
登機,anger,0
板,anger,0
誇,anger,0
吹噓,anger,0
船,anger,0
划船,anger,0
線軸,anger,0
預兆,anger,0
緊身胸衣,anger,0
身體的,anger,0
身體,anger,0
保鏢,anger,0
沼澤,anger,0
虛假,anger,1
熬,anger,0
鍋爐,anger,0
樣板,anger,0
沸騰,anger,0
喧鬧的,anger,1
大膽的,anger,0
膽量,anger,0
支持,anger,0
螺栓,anger,0
丸,anger,0
炸彈,anger,1
轟擊,anger,1
轟擊,anger,1
轟炸,anger,0
轟炸機,anger,0
富礦,anger,0
紐帶,anger,0
束縛,anger,0
債券,anger,0
骨,anger,0
笨蛋,anger,0
骨頭,anger,0
篝火,anger,0
邦內,anger,0
引擎蓋,anger,0
獎金,anger,0
骨,anger,0
噓,anger,0
布布,anger,0
鰹鳥,anger,0
書,anger,0
書櫃,anger,0
預訂,anger,0
書呆子,anger,0
會計,anger,0
簿記,anger,0
小冊子,anger,0
圖書,anger,0
書商,anger,0
書店,anger,0
書店,anger,0
書呆子,anger,0
迴旋鏢,anger,0
蓬勃發展,anger,0
恩惠,anger,0
促進,anger,0
助推器,anger,0
開機,anger,0
展位,anger,0
靴子,anger,0
贓物,anger,0
豪飲,anger,0
邊界,anger,0
接壤,anger,0
鑽孔,anger,0
北方,anger,0
無聊,anger,0
蛀蟲,anger,0
無聊的,anger,0
自治市鎮,anger,0
借,anger,0
借款人,anger,0
懷,anger,0
老闆,anger,0
波士頓,anger,0
植物,anger,0
植物學家,anger,0
植物學,anger,0
打擾,anger,0
煩人,anger,1
瓶子,anger,0
底部,anger,0
無底洞,anger,0
巨石,anger,0
彈跳,anger,0
邊界,anger,0
邊界,anger,0
無邊無際,anger,0
界限,anger,0
豐富,anger,0
賞金,anger,0
花束,anger,0
資產階級,anger,0
資產階級,anger,0
交易所,anger,0
回合,anger,1
牛,anger,0
鞠躬,anger,0
腸子,anger,0
碗,anger,0
碗,anger,0
盒子,anger,0
拳擊手,anger,0
拳擊,anger,1
聯合抵制,anger,0
少年時代,anger,0
孩子氣,anger,0
支撐,anger,0
手鐲,anger,0
大括號,anger,0
肱,anger,0
括號,anger,0
括號,anger,0
鹹鹹的,anger,0
布拉德,anger,0
吹牛,anger,0
編織,anger,0
腦,anger,0
大腦,anger,0
頭腦風暴,anger,0
制動,anger,0
麩,anger,0
分支,anger,0
分枝,anger,0
白蘭地,anger,0
黃銅,anger,0
小子,anger,0
虛張聲勢,anger,0
勇敢,anger,0
爭吵,anger,1
厚顏無恥,anger,1
違反,anger,0
麵包,anger,0
寬度,anger,0
休息,anger,0
易碎,anger,0
分解,anger,0
斷路器,anger,0
斷路器,anger,0
早餐,anger,0
瘋了,anger,0
分手,anger,0
呼吸,anger,0
臀位,anger,0
馬褲,anger,0
品種,anger,0
飼養員,anger,0
配種,anger,0
微風,anger,0
微風輕拂,anger,0
弟兄們,anger,0
簡短,anger,0
簡潔,anger,0
